            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463388.500000000, A.D. 2032-Jun-05 00:00:00.0000, -5.190046594549103E-02,  1.573473464456468E+00,  3.425966121390823E-02, -1.346330451255434E-02,  7.553725638657888E-04,  3.458464870265033E-04,  9.094719785793005E-03,  1.574701916586276E+00,  1.206043522181974E-03,
2463389.500000000, A.D. 2032-Jun-06 00:00:00.0000, -6.536176918538776E-02,  1.574169180681449E+00,  3.460420845122238E-02, -1.345913344313784E-02,  6.360955849306467E-04,  3.432445888504327E-04,  9.101671244210460E-03,  1.575905524300516E+00,  1.201158646520766E-03,
2463390.500000000, A.D. 2032-Jun-07 00:00:00.0000, -7.881839669042862E-02,  1.574745728267575E+00,  3.494614369325452E-02, -1.345395385623751E-02,  5.170365365240409E-04,  3.406225472763300E-04,  9.108594261000195E-03,  1.577104207499573E+00,  1.196194636255789E-03,
2463391.500000000, A.D. 2032-Jun-08 00:00:00.0000, -9.226934235219973E-02,  1.575203328799136E+00,  3.528544692603026E-02, -1.344777059116935E-02,  3.982027036325920E-04,  3.379806293821625E-04,  9.115488381131341E-03,  1.578297887397292E+00,  1.191152180726564E-03,
2463392.500000000, A.D. 2032-Jun-09 00:00:00.0000, -1.057136049216723E-01,  1.575542211115226E+00,  3.562209840675500E-02, -1.344058850815982E-02,  2.796012945214782E-04,  3.353190997977721E-04,  9.122353153619183E-03,  1.579486485908091E+00,  1.186031974285023E-03,
2463393.500000000, A.D. 2032-Jun-10 00:00:00.0000, -1.191501880315551E-01,  1.575762611227149E+00,  3.595607866225792E-02, -1.343241249608238E-02,  1.612394475236290E-04,  3.326382256515876E-04,  9.129188131520345E-03,  1.580669925646125E+00,  1.180834722931113E-03,
2463394.500000000, A.D. 2032-Jun-11 00:00:00.0000, -1.325781002185275E-01,  1.575864772235475E+00,  3.628736848785335E-02, -1.342324747273548E-02,  4.312422504932872E-05,  3.299382771555907E-04,  9.135992871921806E-03,  1.581848129923379E+00,  1.175561137917251E-03,
2463395.500000000, A.D. 2032-Jun-12 00:00:00.0000, -1.459963549453816E-01,  1.575848944247889E+00,  3.661594894664012E-02, -1.341309837962074E-02, -7.473739753037755E-05,  3.272195249102335E-04,  9.142766935930599E-03,  1.583021022747893E+00,  1.170211923753982E-03,
2463396.500000000, A.D. 2032-Jun-13 00:00:00.0000, -1.594039706217380E-01,  1.575715384298651E+00,  3.694180136865986E-02, -1.340197017893837E-02, -1.923385371683413E-04,  3.244822383190921E-04,  9.149509888668347E-03,  1.584188528822811E+00,  1.164787772093050E-03,
2463397.500000000, A.D. 2032-Jun-14 00:00:00.0000, -1.727999706224579E-01,  1.575464356268870E+00,  3.726490734946985E-02, -1.338986785110951E-02, -3.096723992555122E-04,  3.217266847015689E-04,  9.156221299265329E-03,  1.585350573545351E+00,  1.159289364717712E-03,
2463398.500000000, A.D. 2032-Jun-15 00:00:00.0000, -1.861833833044385E-01,  1.575096130806574E+00,  3.758524874839066E-02, -1.337679638817901E-02, -4.267322678231392E-04,  3.189531269483196E-04,  9.162900740848138E-03,  1.586507083004675E+00,  1.153717381794541E-03,
2463399.500000000, A.D. 2032-Jun-16 00:00:00.0000, -1.995532420231200E-01,  1.574610985247103E+00,  3.790280768704617E-02, -1.336276078852863E-02, -5.435114962905781E-04,  3.161618221449179E-04,  9.169547790524998E-03,  1.587657983979343E+00,  1.148072509443909E-03,
2463400.500000000, A.D. 2032-Jun-17 00:00:00.0000, -2.129085851489833E-01,  1.574009203535282E+00,  3.821756654839500E-02, -1.334776606238198E-02, -6.600035060165333E-04,  3.133530251713668E-04,  9.176162029377280E-03,  1.588803203935841E+00,  1.142355440876682E-03,
2463401.500000000, A.D. 2032-Jun-18 00:00:00.0000, -2.262484560830460E-01,  1.573291076149368E+00,  3.852950797581048E-02, -1.333181724259527E-02, -7.762017929356617E-04,  3.105269941291034E-04,  9.182743042456847E-03,  1.589942671028127E+00,  1.136566870634499E-03,
2463402.500000000, A.D. 2032-Jun-19 00:00:00.0000, -2.395719032705937E-01,  1.572456900025263E+00,  3.883861487177277E-02, -1.331491938717258E-02, -8.920999325600962E-04,  3.076839914703656E-04,  9.189290418779555E-03,  1.591076314096503E+00,  1.130707489716976E-03,
2463403.500000000, A.D. 2032-Jun-20 00:00:00.0000, -2.528779802137584E-01,  1.571506978480035E+00,  3.914487039636660E-02, -1.329707757154961E-02, -1.007691579851946E-03,  3.048242804593264E-04,  9.195803751309902E-03,  1.592204062664955E+00,  1.124777984237142E-03,
2463404.500000000, A.D. 2032-Jun-21 00:00:00.0000, -2.661657454839455E-01,  1.570441621135646E+00,  3.944825796606295E-02, -1.327829687848083E-02, -1.122970469844523E-03,  3.019481205807101E-04,  9.202282636942869E-03,  1.593325846938013E+00,  1.118779032579325E-03,
2463405.500000000, A.D. 2032-Jun-22 00:00:00.0000, -2.794342627338021E-01,  1.569261143844384E+00,  3.974876125270391E-02, -1.325858239247405E-02, -1.237930418522458E-03,  2.990557650597938E-04,  9.208726676491396E-03,  1.594441597798581E+00,  1.112711302704469E-03,
2463406.500000000, A.D. 2032-Jun-23 00:00:00.0000, -2.926826007075367E-01,  1.567965868616186E+00,  4.004636418216798E-02, -1.323793920077284E-02, -1.352565315986075E-03,  2.961474619217801E-04,  9.215135474679309E-03,  1.595551246806711E+00,  1.106575458103004E-03,
2463407.500000000, A.D. 2032-Jun-24 00:00:00.0000, -3.059098332495016E-01,  1.566556123546652E+00,  4.034105093263129E-02, -1.321637239945332E-02, -1.466869114084000E-03,  2.932234581248783E-04,  9.221508640132409E-03,  1.596654726198059E+00,  1.100372170264229E-03,
2463408.500000000, A.D. 2032-Jun-25 00:00:00.0000, -3.191150393124316E-01,  1.565032242744870E+00,  4.063280593301859E-02, -1.319388709879692E-02, -1.580835823385740E-03,  2.902840030933583E-04,  9.227845785364097E-03,  1.597751968881404E+00,  1.094102122070021E-03,
2463409.500000000, A.D. 2032-Jun-26 00:00:00.0000, -3.322973029662432E-01,  1.563394566261570E+00,  4.092161386205054E-02, -1.317048842253589E-02, -1.694459523556925E-03,  2.873293483096649E-04,  9.234146526759851E-03,  1.598842908435947E+00,  1.087765996987051E-03,
2463410.500000000, A.D. 2032-Jun-27 00:00:00.0000, -3.454557134064690E-01,  1.561643440018721E+00,  4.120745964748090E-02, -1.314618150461327E-02, -1.807734373856978E-03,  2.843597452908376E-04,  9.240410484565970E-03,  1.599927479109374E+00,  1.081364467662958E-03,
2463411.500000000, A.D. 2032-Jun-28 00:00:00.0000, -3.585893649609146E-01,  1.559779215740432E+00,  4.149032846488026E-02, -1.312097148740618E-02, -1.920654614051190E-03,  2.813754445986986E-04,  9.246637282880079E-03,  1.601005615816208E+00,  1.074898194199808E-03,
2463412.500000000, A.D. 2032-Jun-29 00:00:00.0000, -3.716973570945577E-01,  1.557802250883977E+00,  4.177020573590434E-02, -1.309486351730435E-02, -2.033214557381438E-03,  2.783766941220383E-04,  9.252826549636274E-03,  1.602077254135231E+00,  1.068367829481822E-03,
2463413.500000000, A.D. 2032-Jun-30 00:00:00.0000, -3.847787944139299E-01,  1.555712908570683E+00,  4.204707712659297E-02, -1.306786273677932E-02, -2.145408581642865E-03,  2.753637360518486E-04,  9.258977916584976E-03,  1.603142330306009E+00,  1.061774025221620E-03,
2463414.500000000, A.D. 2032-Jul-01 00:00:00.0000, -3.978327866717954E-01,  1.553511557518024E+00,  4.232092854612678E-02, -1.303997428239612E-02, -2.257231123115288E-03,  2.723368068577945E-04,  9.265091019276347E-03,  1.604200781226006E+00,  1.055117436356771E-03,
2463415.500000000, A.D. 2032-Jul-02 00:00:00.0000, -4.108584487715586E-01,  1.551198571973889E+00,  4.259174614584548E-02, -1.301120329474543E-02, -2.368676676885198E-03,  2.692961426925833E-04,  9.271165497052100E-03,  1.605252544449177E+00,  1.048398722335259E-03,
2463416.500000000, A.D. 2032-Jul-03 00:00:00.0000, -4.238549007704574E-01,  1.548774331652002E+00,  4.285951631805414E-02, -1.298155492863467E-02, -2.479739802114132E-03,  2.662419843132718E-04,  9.277200993038449E-03,  1.606297558184740E+00,  1.041618544197091E-03,
2463417.500000000, A.D. 2032-Jul-04 00:00:00.0000, -4.368212678815944E-01,  1.546239221666878E+00,  4.312422569453395E-02, -1.295103435125307E-02, -2.590415125217516E-03,  2.631745760589525E-04,  9.283197154131090E-03,  1.607335761294581E+00,  1.034777560823654E-03,
2463418.500000000, A.D. 2032-Jul-05 00:00:00.0000, -4.497566804758024E-01,  1.543593632468357E+00,  4.338586114518079E-02, -1.291964673224095E-02, -2.700697340969808E-03,  2.600941611151976E-04,  9.289153630974014E-03,  1.608367093289582E+00,  1.027876424806139E-03,
2463419.500000000, A.D. 2032-Jul-06 00:00:00.0000, -4.626602740836650E-01,  1.540837959777245E+00,  4.364440977697219E-02, -1.288739723579660E-02, -2.810581214804319E-03,  2.570009777422055E-04,  9.295070077941427E-03,  1.609391494326491E+00,  1.020915777366305E-03,
2463420.500000000, A.D. 2032-Jul-07 00:00:00.0000, -4.755311893966630E-01,  1.537972604522968E+00,  4.389985893284334E-02, -1.285429101875496E-02, -2.920061581415670E-03,  2.538952584706868E-04,  9.300946153126105E-03,  1.610408905205908E+00,  1.013896248346867E-03,
2463421.500000000, A.D. 2032-Jul-08 00:00:00.0000, -4.883685722666256E-01,  1.534997972782471E+00,  4.415219619007035E-02, -1.282033323294237E-02, -3.029133334002461E-03,  2.507772319680908E-04,  9.306781518328318E-03,  1.611419267370366E+00,  1.006818466410837E-03,
2463422.500000000, A.D. 2032-Jul-09 00:00:00.0000, -5.011715737043245E-01,  1.531914475719209E+00,  4.440140935850304E-02, -1.278552903019209E-02, -3.137791412740684E-03,  2.476471266335004E-04,  9.312575839040060E-03,  1.612422522901596E+00,  9.996830708394295E-04,
2463423.500000000, A.D. 2032-Jul-10 00:00:00.0000, -5.139393498787079E-01,  1.528722529522235E+00,  4.464748647931650E-02, -1.274988356628064E-02, -3.246030807322314E-03,  2.445051730184588E-04,  9.318328784427430E-03,  1.613418614517488E+00,  9.924907097293991E-04,
2463424.500000000, A.D. 2032-Jul-11 00:00:00.0000, -5.266710621167289E-01,  1.525422555346371E+00,  4.489041582428178E-02, -1.271340200083259E-02, -3.353846569963211E-03,  2.413516033027275E-04,  9.324040027316927E-03,  1.614407485569703E+00,  9.852420271535892E-04,
2463425.500000000, A.D. 2032-Jul-12 00:00:00.0000, -5.393658769022550E-01,  1.522014979253866E+00,  4.513018589486564E-02, -1.267608949576618E-02, -3.461233822741181E-03,  2.381866499689133E-04,  9.329709244185091E-03,  1.615389080041892E+00,  9.779376553746379E-04,
2463426.500000000, A.D. 2032-Jul-13 00:00:00.0000, -5.520229658732485E-01,  1.518500232156643E+00,  4.536678542074013E-02, -1.263795121261742E-02, -3.568187754127697E-03,  2.350105445189186E-04,  9.335336115144716E-03,  1.616363342547302E+00,  9.705782169011176E-04,
2463427.500000000, A.D. 2032-Jul-14 00:00:00.0000, -5.646415058180827E-01,  1.514878749758244E+00,  4.560020335805523E-02, -1.259899230563868E-02, -3.674703611236913E-03,  2.318235146244215E-04,  9.340920323924312E-03,  1.617330218325221E+00,  9.631643288942685E-04,
2463428.500000000, A.D. 2032-Jul-15 00:00:00.0000, -5.772206786721872E-01,  1.511150972496232E+00,  4.583042888803593E-02, -1.255921791459130E-02, -3.780776693329823E-03,  2.286257813235391E-04,  9.346461557847284E-03,  1.618289653237377E+00,  9.556966058917845E-04,
2463429.500000000, A.D. 2032-Jul-16 00:00:00.0000, -5.897596715149572E-01,  1.507317345486513E+00,  4.605745141595422E-02, -1.251863316764828E-02, -3.886402347796710E-03,  2.254175611277126E-04,  9.351959507819032E-03,  1.619241593765696E+00,  9.481756636416505E-04,
2463430.500000000, A.D. 2032-Jul-17 00:00:00.0000, -6.022576765659760E-01,  1.503378318469588E+00,  4.628126057005976E-02, -1.247724319405800E-02, -3.991575970427825E-03,  2.221990725241016E-04,  9.357413868319796E-03,  1.620185987011074E+00,  9.406021227982086E-04,
2463431.500000000, A.D. 2032-Jul-18 00:00:00.0000, -6.147138911802034E-01,  1.499334345757008E+00,  4.650184620022804E-02, -1.243505313113604E-02, -4.096293009392986E-03,  2.189705392285057E-04,  9.362824337393140E-03,  1.621122780691373E+00,  9.329766075451242E-04,
2463432.500000000, A.D. 2032-Jul-19 00:00:00.0000, -6.271275178428837E-01,  1.495185886177055E+00,  4.671919837658293E-02, -1.239206811811307E-02, -4.200548968660485E-03,  2.157321869950264E-04,  9.368190616626342E-03,  1.622051923138033E+00,  9.252997398827136E-04,
2463433.500000000, A.D. 2032-Jul-20 00:00:00.0000, -6.394977641648967E-01,  1.490933403020708E+00,  4.693330738844530E-02, -1.234829328633487E-02, -4.304339411130407E-03,  2.124842387580896E-04,  9.373512411130247E-03,  1.622973363292580E+00,  9.175721325101719E-04,
2463434.500000000, A.D. 2032-Jul-21 00:00:00.0000, -6.518238428779973E-01,  1.486577363989348E+00,  4.714416374342195E-02, -1.230373375485942E-02, -4.407659960659230E-03,  2.092269123803521E-04,  9.378789429525337E-03,  1.623887050704213E+00,  9.097943846144396E-04,
2463435.500000000, A.D. 2032-Jul-22 00:00:00.0000, -6.641049718287672E-01,  1.482118241144122E+00,  4.735175816610305E-02, -1.225839463075488E-02, -4.510506296714535E-03,  2.059604210055312E-04,  9.384021383930507E-03,  1.624792935527864E+00,  9.019670862481164E-04,
2463436.500000000, A.D. 2032-Jul-23 00:00:00.0000, -6.763403739712955E-01,  1.477556510855720E+00,  4.755608159633432E-02, -1.221228101099928E-02, -4.612874141233530E-03,  2.026849748768962E-04,  9.389207989947817E-03,  1.625690968521557E+00,  8.940908304421920E-04,
2463437.500000000, A.D. 2032-Jul-24 00:00:00.0000, -6.885292773600585E-01,  1.472892653754110E+00,  4.775712518770642E-02, -1.216539798645211E-02, -4.714759250850042E-03,  1.994007842613866E-04,  9.394348966644102E-03,  1.626581101043223E+00,  8.861662212263240E-04,
2463438.500000000, A.D. 2032-Jul-25 00:00:00.0000, -7.006709151439132E-01,  1.468127154678970E+00,  4.795488030671350E-02, -1.211775064601600E-02, -4.816157424978100E-03,  1.961080614819028E-04,  9.399444036536071E-03,  1.627463285048117E+00,  8.781938674481234E-04,
2463439.500000000, A.D. 2032-Jul-26 00:00:00.0000, -7.127645255602099E-01,  1.463260502631586E+00,  4.814933853212802E-02, -1.206934407783009E-02, -4.917064518624532E-03,  1.928070207157119E-04,  9.404492925580540E-03,  1.628337473087135E+00,  8.701743713411501E-04,
2463440.500000000, A.D. 2032-Jul-27 00:00:00.0000, -7.248093519275721E-01,  1.458293190727684E+00,  4.834049165390052E-02, -1.202018336773712E-02, -5.017476445073297E-03,  1.894978767609336E-04,  9.409495363163356E-03,  1.629203618304887E+00,  8.621083252470035E-04,
2463441.500000000, A.D. 2032-Jul-28 00:00:00.0000, -7.368046426374759E-01,  1.453225716150103E+00,  4.852833167158836E-02, -1.197027359421027E-02, -5.117389169764377E-03,  1.861808427509870E-04,  9.414451082081275E-03,  1.630061674436567E+00,  8.539963145715818E-04,
2463442.500000000, A.D. 2032-Jul-29 00:00:00.0000, -7.487496511459351E-01,  1.448058580101294E+00,  4.871285079289121E-02, -1.191961982004042E-02, -5.216798704098623E-03,  1.828561265882371E-04,  9.419359818520148E-03,  1.630911595804170E+00,  8.458389189678785E-04,
2463443.500000000, A.D. 2032-Jul-30 00:00:00.0000, -7.606436359658120E-01,  1.442792287757054E+00,  4.889404143260497E-02, -1.186822708823713E-02, -5.315701101254067E-03,  1.795239294759185E-04,  9.424221312038305E-03,  1.631753337313620E+00,  8.376367133097085E-04,
2463444.500000000, A.D. 2032-Jul-31 00:00:00.0000, -7.724858606589651E-01,  1.437427348222413E+00,  4.907189621168243E-02, -1.181610042978126E-02, -5.414092452299859E-03,  1.761844502100311E-04,  9.429035305557793E-03,  1.632586854453248E+00,  8.293902739405954E-04,
2463445.500000000, A.D. 2032-Aug-01 00:00:00.0000, -7.842755938275263E-01,  1.431964274488629E+00,  4.924640795605486E-02, -1.176324487631127E-02, -5.511968885724273E-03,  1.728378915600530E-04,  9.433801545355851E-03,  1.633412103292320E+00,  8.211001846210634E-04,
2463446.500000000, A.D. 2032-Aug-02 00:00:00.0000, -7.960121091047772E-01,  1.426403583389593E+00,  4.941756969532678E-02, -1.170966546236141E-02, -5.609326571592355E-03,  1.694844611095179E-04,  9.438519781049244E-03,  1.634229040478323E+00,  8.127670337226848E-04,
2463447.500000000, A.D. 2032-Aug-03 00:00:00.0000, -8.076946851465421E-01,  1.420745795557728E+00,  4.958537466172715E-02, -1.165536721655354E-02, -5.706161726771415E-03,  1.661243666329099E-04,  9.443189765574648E-03,  1.635037623233568E+00,  8.043914050843138E-04,
2463448.500000000, A.D. 2032-Aug-04 00:00:00.0000, -8.193226056230665E-01,  1.414991435380983E+00,  4.974981628935769E-02, -1.160035515416817E-02, -5.802470619126822E-03,  1.627578122044512E-04,  9.447811255173355E-03,  1.635837809352544E+00,  7.959738702481633E-04,
2463449.500000000, A.D. 2032-Aug-05 00:00:00.0000, -8.308951592102322E-01,  1.409141030961633E+00,  4.991088821326254E-02, -1.154463427588980E-02, -5.898249566946171E-03,  1.593849974540204E-04,  9.452384009380529E-03,  1.636629557200055E+00,  7.875149878446696E-04,
2463450.500000000, A.D. 2032-Aug-06 00:00:00.0000, -8.424116395794313E-01,  1.403195114075929E+00,  5.006858426797330E-02, -1.148820956826260E-02, -5.993494929589270E-03,  1.560061181904958E-04,  9.456907791011906E-03,  1.637412825708918E+00,  7.790153113747415E-04,
2463451.500000000, A.D. 2032-Aug-07 00:00:00.0000, -8.538713453870229E-01,  1.397154220133631E+00,  5.022289848591192E-02, -1.143108600440001E-02, -6.088203094693371E-03,  1.526213677323782E-04,  9.461382366145587E-03,  1.638187574376812E+00,  7.704753999058311E-04,
2463452.500000000, A.D. 2032-Aug-08 00:00:00.0000, -8.652735802648138E-01,  1.391018888137843E+00,  5.037382509633123E-02, -1.137326854826405E-02, -6.182370475973385E-03,  1.492309396531043E-04,  9.465807504105599E-03,  1.638953763263432E+00,  7.618958214486586E-04,
2463453.500000000, A.D. 2032-Aug-09 00:00:00.0000, -8.766176528115248E-01,  1.384789660646154E+00,  5.052135852480668E-02, -1.131476216026750E-02, -6.275993524941751E-03,  1.458350300399678E-04,  9.470182977452364E-03,  1.639711352988834E+00,  7.532771454070305E-04,
2463454.500000000, A.D. 2032-Aug-10 00:00:00.0000, -8.879028765837178E-01,  1.378467083733002E+00,  5.066549339256497E-02, -1.125557179885353E-02, -6.369068740784754E-03,  1.424338373767221E-04,  9.474508561974940E-03,  1.640460304732096E+00,  7.446199348529851E-04,
2463455.500000000, A.D. 2032-Aug-11 00:00:00.0000, -8.991285700854309E-01,  1.372051706952153E+00,  5.080622451524351E-02, -1.119570241708742E-02, -6.461592668686827E-03,  1.390275605999862E-04,  9.478784036677049E-03,  1.641200580228901E+00,  7.359247459964542E-04,
2463456.500000000, A.D. 2032-Aug-12 00:00:00.0000, -9.102940567574782E-01,  1.365544083298662E+00,  5.094354690148031E-02, -1.113515895505809E-02, -6.553561893588879E-03,  1.356163956784519E-04,  9.483009183756727E-03,  1.641932141768007E+00,  7.271921289301876E-04,
2463457.500000000, A.D. 2032-Aug-13 00:00:00.0000, -9.213986649674892E-01,  1.358944769171278E+00,  5.107745575185976E-02, -1.107394633236037E-02, -6.644973036587053E-03,  1.322005323067800E-04,  9.487183788587858E-03,  1.642654952188052E+00,  7.184226258056431E-04,
2463458.500000000, A.D. 2032-Aug-14 00:00:00.0000, -9.324417280003282E-01,  1.352254324336681E+00,  5.120794645812474E-02, -1.101206944855717E-02, -6.735822751385907E-03,  1.287801545107289E-04,  9.491307639709323E-03,  1.643368974875682E+00,  7.096167732450636E-04,
2463459.500000000, A.D. 2032-Aug-15 00:00:00.0000, -9.434225840478804E-01,  1.345473311895469E+00,  5.133501460220878E-02, -1.094953319408402E-02, -6.826107719129125E-03,  1.253554464125624E-04,  9.495380528817821E-03,  1.644074173764295E+00,  7.007751121733318E-04,
2463460.500000000, A.D. 2032-Aug-16 00:00:00.0000, -9.543405761982573E-01,  1.338602298248246E+00,  5.145865595504668E-02, -1.088634246034029E-02, -6.915824648057527E-03,  1.219265972429885E-04,  9.499402250756347E-03,  1.644770513332060E+00,  6.918981935266377E-04,
2463461.500000000, A.D. 2032-Aug-17 00:00:00.0000, -9.651950524254320E-01,  1.331641853060847E+00,  5.157886647554737E-02, -1.082250213728834E-02, -7.004970279658494E-03,  1.184937997698553E-04,  9.503372603497371E-03,  1.645457958598991E+00,  6.829865715725425E-04,
2463462.500000000, A.D. 2032-Aug-18 00:00:00.0000, -9.759853655797663E-01,  1.324592549229767E+00,  5.169564230995025E-02, -1.075801710454067E-02, -7.093541395790630E-03,  1.150572454422817E-04,  9.507291388127588E-03,  1.646136475124320E+00,  6.740407925734538E-04,
2463463.500000000, A.D. 2032-Aug-19 00:00:00.0000, -9.867108733785634E-01,  1.317454962849169E+00,  5.180897979123504E-02, -1.069289222728853E-02, -7.181534821760352E-03,  1.116171220399705E-04,  9.511158408837910E-03,  1.646806029004752E+00,  6.650613895374483E-04,
2463464.500000000, A.D. 2032-Aug-20 00:00:00.0000, -9.973709383955218E-01,  1.310229673179174E+00,  5.191887543807409E-02, -1.062713235649451E-02, -7.268947421750134E-03,  1.081736137662725E-04,  9.514973472913111E-03,  1.647466586872682E+00,  6.560488856557390E-04,
2463465.500000000, A.D. 2032-Aug-21 00:00:00.0000, -1.007964928049309E+00,  1.302917262614196E+00,  5.202532595337451E-02, -1.056074232790111E-02, -7.355776087118143E-03,  1.047269013795899E-04,  9.518736390715841E-03,  1.648118115893419E+00,  6.470038025530212E-04,
2463466.500000000, A.D. 2032-Aug-22 00:00:00.0000, -1.018492214592664E+00,  1.295518316651132E+00,  5.212832822304908E-02, -1.049372696233954E-02, -7.442017726680246E-03,  1.012771632626614E-04,  9.522446975669193E-03,  1.648760583762173E+00,  6.379266674700226E-04,
2463467.500000000, A.D. 2032-Aug-23 00:00:00.0000, -1.028952175102846E+00,  1.288033423858537E+00,  5.222787931543531E-02, -1.042609107201199E-02, -7.527669270055700E-03,  9.782457870720316E-05,  9.526105044246157E-03,  1.649393958702229E+00,  6.288180137930298E-04,
2463468.500000000, A.D. 2032-Aug-24 00:00:00.0000, -1.039344191472462E+00,  1.280463175847241E+00,  5.232397648094504E-02, -1.035783946737895E-02, -7.612727680044023E-03,  9.436933046133128E-05,  9.529710415964779E-03,  1.650018209464104E+00,  6.196783752676427E-04,
2463469.500000000, A.D. 2032-Aug-25 00:00:00.0000, -1.049667650399358E+00,  1.272808167241484E+00,  5.241661715127049E-02, -1.028897695727846E-02, -7.697189958167258E-03,  9.091160398683771E-05,  9.533262913379697E-03,  1.650633305324086E+00,  6.105082816913873E-04,
2463470.500000000, A.D. 2032-Aug-26 00:00:00.0000, -1.059921943375739E+00,  1.265068995649468E+00,  5.250579893817336E-02, -1.021950834252937E-02, -7.781053140522607E-03,  8.745158427384538E-05,  9.536762362065737E-03,  1.651239216081393E+00,  6.013082579514067E-04,
2463471.500000000, A.D. 2032-Aug-27 00:00:00.0000, -1.070106466677802E+00,  1.257246261633637E+00,  5.259151963244060E-02, -1.014943840723610E-02, -7.864314293522403E-03,  8.398945186222816E-05,  9.540208590599737E-03,  1.651835912055024E+00,  5.920788213026427E-04,
2463472.500000000, A.D. 2032-Aug-28 00:00:00.0000, -1.080220621356181E+00,  1.249340568682166E+00,  5.267377720321797E-02, -1.007877191427079E-02, -7.946970512121433E-03,  8.052538084021729E-05,  9.543601430548618E-03,  1.652423364081695E+00,  5.828204791399885E-04,
2463473.500000000, A.D. 2032-Aug-29 00:00:00.0000, -1.090263813226208E+00,  1.241352523182368E+00,  5.275256979730713E-02, -1.000751361010097E-02, -8.029018914844912E-03,  7.705954154224783E-05,  9.546940716462834E-03,  1.653001543514707E+00,  5.735337352850346E-04,
2463474.500000000, A.D. 2032-Aug-30 00:00:00.0000, -1.100235452857405E+00,  1.233282734394973E+00,  5.282789573815270E-02, -9.935668236266888E-03, -8.110456637354669E-03,  7.359210659307197E-05,  9.550226285868244E-03,  1.653570422222532E+00,  5.642191019247075E-04,
2463475.500000000, A.D. 2032-Aug-31 00:00:00.0000, -1.110134955563101E+00,  1.225131814427780E+00,  5.289975352482778E-02, -9.863240535391017E-03, -8.191280834173411E-03,  7.012325378587452E-05,  9.553457979252996E-03,  1.654129972586550E+00,  5.548771019562211E-04,
2463476.500000000, A.D. 2032-Sep-01 00:00:00.0000, -1.119961741391127E+00,  1.216900378208769E+00,  5.296814183143841E-02, -9.790235245862953E-03, -8.271488687824331E-03,  6.665316286917167E-05,  9.556635640054045E-03,  1.654680167498712E+00,  5.455082582946042E-04,
2463477.500000000, A.D. 2032-Sep-02 00:00:00.0000, -1.129715235115189E+00,  1.208589043460149E+00,  5.303305950680013E-02, -9.716657094945716E-03, -8.351077416297559E-03,  6.318201153809527E-05,  9.559759114648325E-03,  1.655220980360005E+00,  5.361130834084824E-04,
2463478.500000000, A.D. 2032-Sep-03 00:00:00.0000, -1.139394866225637E+00,  1.200198430673906E+00,  5.309450557383276E-02, -9.642510797398182E-03, -8.430044272836796E-03,  5.970997445689428E-05,  9.562828252345645E-03,  1.655752385079235E+00,  5.266920783208644E-04,
2463479.500000000, A.D. 2032-Sep-04 00:00:00.0000, -1.149000068919119E+00,  1.191729163087763E+00,  5.315247922842106E-02, -9.567801054991084E-03, -8.508386537675125E-03,  5.623722325039425E-05,  9.565842905376581E-03,  1.656274356070916E+00,  5.172457380137165E-04,
2463480.500000000, A.D. 2032-Sep-05 00:00:00.0000, -1.158530282088179E+00,  1.183181866660744E+00,  5.320697983817320E-02, -9.492532553823428E-03, -8.586101506625745E-03,  5.276392594048430E-05,  9.568802928875868E-03,  1.656786868252407E+00,  5.077745572641368E-04,
2463481.500000000, A.D. 2032-Sep-06 00:00:00.0000, -1.167984949312056E+00,  1.174557170049116E+00,  5.325800694168833E-02, -9.416709966094295E-03, -8.663186486002651E-03,  4.929024850152887E-05,  9.571708180869989E-03,  1.657289897041756E+00,  4.982790347656373E-04,
2463482.500000000, A.D. 2032-Sep-07 00:00:00.0000, -1.177363518848532E+00,  1.165855704583790E+00,  5.330556024832841E-02, -9.340337959235412E-03, -8.739638799675927E-03,  4.581635910410386E-05,  9.574558522273019E-03,  1.657783418356980E+00,  4.887596739322804E-04,
2463483.500000000, A.D. 2032-Sep-08 00:00:00.0000, -1.186665443625526E+00,  1.157078104248770E+00,  5.334963963785365E-02, -9.263421202515372E-03, -8.815455799517088E-03,  4.234243038091754E-05,  9.577353816883372E-03,  1.658267408615505E+00,  4.792169799951811E-04,
2463484.500000000, A.D. 2032-Sep-09 00:00:00.0000, -1.195890181231789E+00,  1.148225005659197E+00,  5.339024515956365E-02, -9.185964363891536E-03, -8.890634867047977E-03,  3.886863729342053E-05,  9.580093931372925E-03,  1.658741844732284E+00,  4.696514565790274E-04,
2463485.500000000, A.D. 2032-Sep-10 00:00:00.0000, -1.205037193907665E+00,  1.139297048038611E+00,  5.342737703133146E-02, -9.107972101030462E-03, -8.965173409330425E-03,  3.539515281293456E-05,  9.582778735270896E-03,  1.659206704117001E+00,  4.600636018954025E-04,
2463486.500000000, A.D. 2032-Sep-11 00:00:00.0000, -1.214105948536817E+00,  1.130294873196632E+00,  5.346103563900535E-02, -9.029449053834260E-03, -9.039068857321132E-03,  3.192214441670353E-05,  9.585408100951435E-03,  1.659661964671924E+00,  4.504539039773741E-04,
